frame_id,frame_name,delta_area_nm2_per_frame
415,11dd74426e8374ac110c4036c77c09ab_000000000455,18.823529
416,11dd74426e8374ac110c4036c77c09ab_000000000456,-7.690100
417,11dd74426e8374ac110c4036c77c09ab_000000000457,452.462567
418,11dd74426e8374ac110c4036c77c09ab_000000000458,-420.324834
419,11dd74426e8374ac110c4036c77c09ab_000000000459,-21.348637
420,11dd74426e8374ac110c4036c77c09ab_000000000460,449.151216
421,11dd74426e8374ac110c4036c77c09ab_000000000461,-185.994065
422,11dd74426e8374ac110c4036c77c09ab_000000000462,206.409496
423,11dd74426e8374ac110c4036c77c09ab_000000000463,47.359050
424,11dd74426e8374ac110c4036c77c09ab_000000000464,-65.756677
425,11dd74426e8374ac110c4036c77c09ab_000000000465,11.275964
426,11dd74426e8374ac110c4036c77c09ab_000000000466,29.317507
427,11dd74426e8374ac110c4036c77c09ab_000000000467,7.002967
428,11dd74426e8374ac110c4036c77c09ab_000000000468,106.943620
429,11dd74426e8374ac110c4036c77c09ab_000000000469,2.136499
430,11dd74426e8374ac110c4036c77c09ab_000000000470,-518.892924
431,11dd74426e8374ac110c4036c77c09ab_000000000471,-1147.403679
432,11dd74426e8374ac110c4036c77c09ab_000000000472,1217.157137
433,11dd74426e8374ac110c4036c77c09ab_000000000473,-461.374692
434,11dd74426e8374ac110c4036c77c09ab_000000000474,-220.011955
435,11dd74426e8374ac110c4036c77c09ab_000000000475,875.570623
436,11dd74426e8374ac110c4036c77c09ab_000000000476,-256.083086
437,11dd74426e8374ac110c4036c77c09ab_000000000477,12.403561
438,11dd74426e8374ac110c4036c77c09ab_000000000478,0.712166
439,11dd74426e8374ac110c4036c77c09ab_000000000479,51.572700
440,11dd74426e8374ac110c4036c77c09ab_000000000480,-533.880812
441,11dd74426e8374ac110c4036c77c09ab_000000000481,21.094641
442,11dd74426e8374ac110c4036c77c09ab_000000000482,-65.906499
443,11dd74426e8374ac110c4036c77c09ab_000000000483,13.683010
444,11dd74426e8374ac110c4036c77c09ab_000000000484,134.816239
445,11dd74426e8374ac110c4036c77c09ab_000000000485,352.904204
446,11dd74426e8374ac110c4036c77c09ab_000000000486,-16.268789
447,11dd74426e8374ac110c4036c77c09ab_000000000487,504.568229
448,11dd74426e8374ac110c4036c77c09ab_000000000488,-219.628647
449,11dd74426e8374ac110c4036c77c09ab_000000000489,10.458187
450,11dd74426e8374ac110c4036c77c09ab_000000000490,-8.664688
451,11dd74426e8374ac110c4036c77c09ab_000000000491,-13.412463
452,11dd74426e8374ac110c4036c77c09ab_000000000492,-18.635015
453,11dd74426e8374ac110c4036c77c09ab_000000000493,-565.190848
454,11dd74426e8374ac110c4036c77c09ab_000000000494,42.854766
455,11dd74426e8374ac110c4036c77c09ab_000000000495,-0.731707
456,11dd74426e8374ac110c4036c77c09ab_000000000496,473.453546
457,11dd74426e8374ac110c4036c77c09ab_000000000497,23.026706
458,11dd74426e8374ac110c4036c77c09ab_000000000498,-40.593472
459,11dd74426e8374ac110c4036c77c09ab_000000000499,20.178042
460,11dd74426e8374ac110c4036c77c09ab_000000000500,648.724036
461,11dd74426e8374ac110c4036c77c09ab_000000000501,-185.697329
462,11dd74426e8374ac110c4036c77c09ab_000000000502,25.163205
463,11dd74426e8374ac110c4036c77c09ab_000000000503,-2.848665
464,11dd74426e8374ac110c4036c77c09ab_000000000504,-7.359050
465,11dd74426e8374ac110c4036c77c09ab_000000000505,-474.463087
466,11dd74426e8374ac110c4036c77c09ab_000000000506,428.528369
467,11dd74426e8374ac110c4036c77c09ab_000000000507,-844.513813
468,11dd74426e8374ac110c4036c77c09ab_000000000508,483.819017
469,11dd74426e8374ac110c4036c77c09ab_000000000509,-16.068867
470,11dd74426e8374ac110c4036c77c09ab_000000000510,-53.830703
471,11dd74426e8374ac110c4036c77c09ab_000000000511,55.208034
472,11dd74426e8374ac110c4036c77c09ab_000000000512,-283.452856
473,11dd74426e8374ac110c4036c77c09ab_000000000513,40.088840
474,11dd74426e8374ac110c4036c77c09ab_000000000514,917.223414
475,11dd74426e8374ac110c4036c77c09ab_000000000515,845.451937
476,11dd74426e8374ac110c4036c77c09ab_000000000516,-208.257347
477,11dd74426e8374ac110c4036c77c09ab_000000000517,170.839844
478,11dd74426e8374ac110c4036c77c09ab_000000000518,-0.459110
479,11dd74426e8374ac110c4036c77c09ab_000000000519,616.587696
480,11dd74426e8374ac110c4036c77c09ab_000000000520,-47.656017
481,11dd74426e8374ac110c4036c77c09ab_000000000521,-92.428140
482,11dd74426e8374ac110c4036c77c09ab_000000000522,-10.682493
483,11dd74426e8374ac110c4036c77c09ab_000000000523,605.582230
484,11dd74426e8374ac110c4036c77c09ab_000000000524,-114.349013
485,11dd74426e8374ac110c4036c77c09ab_000000000525,18.053423
486,11dd74426e8374ac110c4036c77c09ab_000000000526,-545.963198
487,11dd74426e8374ac110c4036c77c09ab_000000000527,38.931751
488,11dd74426e8374ac110c4036c77c09ab_000000000528,66.112760
489,11dd74426e8374ac110c4036c77c09ab_000000000529,12.106825
490,11dd74426e8374ac110c4036c77c09ab_000000000530,131.086138
491,11dd74426e8374ac110c4036c77c09ab_000000000531,-5.982281
492,11dd74426e8374ac110c4036c77c09ab_000000000532,-1.780415
493,11dd74426e8374ac110c4036c77c09ab_000000000533,60.912890
494,11dd74426e8374ac110c4036c77c09ab_000000000534,11.585548
495,11dd74426e8374ac110c4036c77c09ab_000000000535,-1550.813814
496,11dd74426e8374ac110c4036c77c09ab_000000000536,1591.422951
497,11dd74426e8374ac110c4036c77c09ab_000000000537,-43.833980
498,11dd74426e8374ac110c4036c77c09ab_000000000538,-581.877080
499,11dd74426e8374ac110c4036c77c09ab_000000000539,11.707317
500,11dd74426e8374ac110c4036c77c09ab_000000000540,310.866494
501,11dd74426e8374ac110c4036c77c09ab_000000000541,-489.001358
502,11dd74426e8374ac110c4036c77c09ab_000000000542,35.121951
503,11dd74426e8374ac110c4036c77c09ab_000000000543,-16.298422
504,11dd74426e8374ac110c4036c77c09ab_000000000553,1996.247296
505,11dd74426e8374ac110c4036c77c09ab_000000000554,-928.126780
506,11dd74426e8374ac110c4036c77c09ab_000000000555,-512.603089
507,11dd74426e8374ac110c4036c77c09ab_000000000556,1387.818552
508,11dd74426e8374ac110c4036c77c09ab_000000000557,24.007166
509,11dd74426e8374ac110c4036c77c09ab_000000000558,102.956106
510,11dd74426e8374ac110c4036c77c09ab_000000000559,24.843237
511,11dd74426e8374ac110c4036c77c09ab_000000000560,-128.277098
512,11dd74426e8374ac110c4036c77c09ab_000000000561,614.656405
513,11dd74426e8374ac110c4036c77c09ab_000000000562,-724.281653
514,11dd74426e8374ac110c4036c77c09ab_000000000563,125.868903
515,11dd74426e8374ac110c4036c77c09ab_000000000564,0.000000
516,11dd74426e8374ac110c4036c77c09ab_000000000565,-4.299791
517,11dd74426e8374ac110c4036c77c09ab_000000000566,5.494177
518,11dd74426e8374ac110c4036c77c09ab_000000000567,107.494775
519,11dd74426e8374ac110c4036c77c09ab_000000000568,599.983169
520,11dd74426e8374ac110c4036c77c09ab_000000000569,-31.334981
521,11dd74426e8374ac110c4036c77c09ab_000000000570,37.762670
522,11dd74426e8374ac110c4036c77c09ab_000000000571,-1.236094
523,11dd74426e8374ac110c4036c77c09ab_000000000572,-561.699100
524,11dd74426e8374ac110c4036c77c09ab_000000000573,26.754255
525,11dd74426e8374ac110c4036c77c09ab_000000000574,-137.903710
526,11dd74426e8374ac110c4036c77c09ab_000000000575,-729.662436
527,11dd74426e8374ac110c4036c77c09ab_000000000576,-9.411765
528,11dd74426e8374ac110c4036c77c09ab_000000000577,-34.662841
529,11dd74426e8374ac110c4036c77c09ab_000000000578,-6.197991
530,11dd74426e8374ac110c4036c77c09ab_000000000579,111.563845
531,11dd74426e8374ac110c4036c77c09ab_000000000580,-21.807747
532,11dd74426e8374ac110c4036c77c09ab_000000000581,-57.847920
533,11dd74426e8374ac110c4036c77c09ab_000000000582,-5.968436
534,11dd74426e8374ac110c4036c77c09ab_000000000583,2.295552
535,11dd74426e8374ac110c4036c77c09ab_000000000584,192.596844
536,11dd74426e8374ac110c4036c77c09ab_000000000585,75.432553
538,11dd74426e8374ac110c4036c77c09ab_000000000593,-307.274827
539,11dd74426e8374ac110c4036c77c09ab_000000000594,-33.949192
540,11dd74426e8374ac110c4036c77c09ab_000000000595,401.249306
541,11dd74426e8374ac110c4036c77c09ab_000000000596,-4.985163
542,11dd74426e8374ac110c4036c77c09ab_000000000597,-418.893690
543,11dd74426e8374ac110c4036c77c09ab_000000000598,-408.644456
544,11dd74426e8374ac110c4036c77c09ab_000000000599,-18.101055
545,11dd74426e8374ac110c4036c77c09ab_000000000600,279.629100
546,11dd74426e8374ac110c4036c77c09ab_000000000601,-30.484988
547,11dd74426e8374ac110c4036c77c09ab_000000000602,635.666639
548,11dd74426e8374ac110c4036c77c09ab_000000000603,24.843237
549,11dd74426e8374ac110c4036c77c09ab_000000000604,-244.235506
550,11dd74426e8374ac110c4036c77c09ab_000000000605,-1815.926687
551,11dd74426e8374ac110c4036c77c09ab_000000000606,11.244144
552,11dd74426e8374ac110c4036c77c09ab_000000000607,-1265.104470
553,11dd74426e8374ac110c4036c77c09ab_000000000608,-0.379417
554,11dd74426e8374ac110c4036c77c09ab_000000000609,2146.780153
555,11dd74426e8374ac110c4036c77c09ab_000000000610,-935.434736
556,11dd74426e8374ac110c4036c77c09ab_000000000611,1982.543217
557,11dd74426e8374ac110c4036c77c09ab_000000000612,-419.211354
558,11dd74426e8374ac110c4036c77c09ab_000000000613,-154.145082
559,11dd74426e8374ac110c4036c77c09ab_000000000614,-36.269727
560,11dd74426e8374ac110c4036c77c09ab_000000000615,34.433286
561,11dd74426e8374ac110c4036c77c09ab_000000000616,164.064665
562,11dd74426e8374ac110c4036c77c09ab_000000000617,15.011547
563,11dd74426e8374ac110c4036c77c09ab_000000000618,-5.762009
564,11dd74426e8374ac110c4036c77c09ab_000000000619,-13.084648
565,11dd74426e8374ac110c4036c77c09ab_000000000620,-140.662851
566,11dd74426e8374ac110c4036c77c09ab_000000000621,158.338604
567,11dd74426e8374ac110c4036c77c09ab_000000000622,10.789096
568,11dd74426e8374ac110c4036c77c09ab_000000000623,42.697274
569,11dd74426e8374ac110c4036c77c09ab_000000000624,-3.902439
570,11dd74426e8374ac110c4036c77c09ab_000000000625,173.773314
571,11dd74426e8374ac110c4036c77c09ab_000000000626,-30.530846
572,11dd74426e8374ac110c4036c77c09ab_000000000627,32.596844
573,11dd74426e8374ac110c4036c77c09ab_000000000628,524.861360
574,11dd74426e8374ac110c4036c77c09ab_000000000629,-37.744807
575,11dd74426e8374ac110c4036c77c09ab_000000000630,-39.169139
576,11dd74426e8374ac110c4036c77c09ab_000000000631,-14.480712
577,11dd74426e8374ac110c4036c77c09ab_000000000632,22.314540
578,11dd74426e8374ac110c4036c77c09ab_000000000633,0.949555
579,11dd74426e8374ac110c4036c77c09ab_000000000634,-1232.314540
580,11dd74426e8374ac110c4036c77c09ab_000000000635,-15.778932
581,11dd74426e8374ac110c4036c77c09ab_000000000636,-267.240356
582,11dd74426e8374ac110c4036c77c09ab_000000000637,292.336795
583,11dd74426e8374ac110c4036c77c09ab_000000000638,2.114243
584,11dd74426e8374ac110c4036c77c09ab_000000000639,-468.947003
585,11dd74426e8374ac110c4036c77c09ab_000000000640,-63.773314
586,11dd74426e8374ac110c4036c77c09ab_000000000641,1793.959189
587,11dd74426e8374ac110c4036c77c09ab_000000000642,-46.706231
588,11dd74426e8374ac110c4036c77c09ab_000000000643,-627.477745
589,11dd74426e8374ac110c4036c77c09ab_000000000644,704.955490
590,11dd74426e8374ac110c4036c77c09ab_000000000645,-521.660401
591,11dd74426e8374ac110c4036c77c09ab_000000000646,158.544674
592,11dd74426e8374ac110c4036c77c09ab_000000000647,983.607406
593,11dd74426e8374ac110c4036c77c09ab_000000000648,553.009805
594,11dd74426e8374ac110c4036c77c09ab_000000000649,-20.178042
595,11dd74426e8374ac110c4036c77c09ab_000000000650,589.410400
596,11dd74426e8374ac110c4036c77c09ab_000000000651,-377.020219
597,11dd74426e8374ac110c4036c77c09ab_000000000652,-21.021200
598,11dd74426e8374ac110c4036c77c09ab_000000000653,-46.561860
599,11dd74426e8374ac110c4036c77c09ab_000000000654,-15.430267
600,11dd74426e8374ac110c4036c77c09ab_000000000655,-13.768546
601,11dd74426e8374ac110c4036c77c09ab_000000000656,-13.056380
602,11dd74426e8374ac110c4036c77c09ab_000000000657,-90.557746
603,11dd74426e8374ac110c4036c77c09ab_000000000658,-569.847466
604,11dd74426e8374ac110c4036c77c09ab_000000000659,419.184336
605,11dd74426e8374ac110c4036c77c09ab_000000000660,797.099919
606,11dd74426e8374ac110c4036c77c09ab_000000000661,-6.693276
607,11dd74426e8374ac110c4036c77c09ab_000000000662,-1288.303383
608,11dd74426e8374ac110c4036c77c09ab_000000000663,108.095474
609,11dd74426e8374ac110c4036c77c09ab_000000000664,502.680724
610,11dd74426e8374ac110c4036c77c09ab_000000000665,199.572873
611,11dd74426e8374ac110c4036c77c09ab_000000000666,10.192878
612,11dd74426e8374ac110c4036c77c09ab_000000000667,56.498516
613,11dd74426e8374ac110c4036c77c09ab_000000000668,7.833828
614,11dd74426e8374ac110c4036c77c09ab_000000000669,-171.946607
615,11dd74426e8374ac110c4036c77c09ab_000000000670,4.715591
616,11dd74426e8374ac110c4036c77c09ab_000000000671,-69.554966
617,11dd74426e8374ac110c4036c77c09ab_000000000672,-840.513721
618,11dd74426e8374ac110c4036c77c09ab_000000000673,756.350148
619,11dd74426e8374ac110c4036c77c09ab_000000000674,44.154303
620,11dd74426e8374ac110c4036c77c09ab_000000000675,-19.703264
621,11dd74426e8374ac110c4036c77c09ab_000000000676,-1097.013146
622,11dd74426e8374ac110c4036c77c09ab_000000000677,-776.020267
623,11dd74426e8374ac110c4036c77c09ab_000000000678,651.193781
624,11dd74426e8374ac110c4036c77c09ab_000000000679,17.587451
625,11dd74426e8374ac110c4036c77c09ab_000000000680,1000.127402
626,11dd74426e8374ac110c4036c77c09ab_000000000681,60.979377
627,11dd74426e8374ac110c4036c77c09ab_000000000682,-110.021523
628,11dd74426e8374ac110c4036c77c09ab_000000000683,-458.964168
629,11dd74426e8374ac110c4036c77c09ab_000000000684,60.946915
630,11dd74426e8374ac110c4036c77c09ab_000000000685,-551.846459
631,11dd74426e8374ac110c4036c77c09ab_000000000686,532.463389
632,11dd74426e8374ac110c4036c77c09ab_000000000687,-628.951451
633,11dd74426e8374ac110c4036c77c09ab_000000000688,78.123265
634,11dd74426e8374ac110c4036c77c09ab_000000000689,-24.319822
635,11dd74426e8374ac110c4036c77c09ab_000000000690,1152.896264
636,11dd74426e8374ac110c4036c77c09ab_000000000691,-33.694362
637,11dd74426e8374ac110c4036c77c09ab_000000000692,-1070.673307
638,11dd74426e8374ac110c4036c77c09ab_000000000693,-532.958055
639,11dd74426e8374ac110c4036c77c09ab_000000000694,1670.560146
640,11dd74426e8374ac110c4036c77c09ab_000000000695,-1090.961335
641,11dd74426e8374ac110c4036c77c09ab_000000000696,13.992227
642,11dd74426e8374ac110c4036c77c09ab_000000000697,5.552471
643,11dd74426e8374ac110c4036c77c09ab_000000000698,11.327041
644,11dd74426e8374ac110c4036c77c09ab_000000000699,-78.901500
645,11dd74426e8374ac110c4036c77c09ab_000000000700,-79.169139
646,11dd74426e8374ac110c4036c77c09ab_000000000701,-1086.015979
647,11dd74426e8374ac110c4036c77c09ab_000000000702,-57.856746
648,11dd74426e8374ac110c4036c77c09ab_000000000703,920.705251
649,11dd74426e8374ac110c4036c77c09ab_000000000704,116.461243
650,11dd74426e8374ac110c4036c77c09ab_000000000705,25.637982
651,11dd74426e8374ac110c4036c77c09ab_000000000706,-540.922053
652,11dd74426e8374ac110c4036c77c09ab_000000000707,413.912718
653,11dd74426e8374ac110c4036c77c09ab_000000000708,-1045.504981
654,11dd74426e8374ac110c4036c77c09ab_000000000709,6.179310
655,11dd74426e8374ac110c4036c77c09ab_000000000710,1128.590197
656,11dd74426e8374ac110c4036c77c09ab_000000000711,-64.807122
657,11dd74426e8374ac110c4036c77c09ab_000000000712,-518.944012
658,11dd74426e8374ac110c4036c77c09ab_000000000713,-25.824964
659,11dd74426e8374ac110c4036c77c09ab_000000000714,428.357548
660,11dd74426e8374ac110c4036c77c09ab_000000000715,-489.376444
661,11dd74426e8374ac110c4036c77c09ab_000000000716,-14.367161
662,11dd74426e8374ac110c4036c77c09ab_000000000717,541.939892
663,11dd74426e8374ac110c4036c77c09ab_000000000718,118.333836
664,11dd74426e8374ac110c4036c77c09ab_000000000719,3.798220
665,11dd74426e8374ac110c4036c77c09ab_000000000720,-39.406528
666,11dd74426e8374ac110c4036c77c09ab_000000000721,-11.394659
667,11dd74426e8374ac110c4036c77c09ab_000000000722,-23.976261
668,11dd74426e8374ac110c4036c77c09ab_000000000723,6.884273
669,11dd74426e8374ac110c4036c77c09ab_000000000724,-0.593472
670,11dd74426e8374ac110c4036c77c09ab_000000000725,-4.747774
671,11dd74426e8374ac110c4036c77c09ab_000000000726,2.017804
672,11dd74426e8374ac110c4036c77c09ab_000000000727,-27.774481
673,11dd74426e8374ac110c4036c77c09ab_000000000728,-17.922849
674,11dd74426e8374ac110c4036c77c09ab_000000000729,32.284866
675,11dd74426e8374ac110c4036c77c09ab_000000000730,-3.679525
676,11dd74426e8374ac110c4036c77c09ab_000000000731,-101.602374
677,11dd74426e8374ac110c4036c77c09ab_000000000732,-45.103858
678,11dd74426e8374ac110c4036c77c09ab_000000000733,1.424332
679,11dd74426e8374ac110c4036c77c09ab_000000000734,-132.101822
680,11dd74426e8374ac110c4036c77c09ab_000000000735,113.822891
681,11dd74426e8374ac110c4036c77c09ab_000000000736,39.643917
682,11dd74426e8374ac110c4036c77c09ab_000000000737,-9.495549
683,11dd74426e8374ac110c4036c77c09ab_000000000738,-192.777625
684,11dd74426e8374ac110c4036c77c09ab_000000000739,-75.685234
685,11dd74426e8374ac110c4036c77c09ab_000000000740,8.252284
686,11dd74426e8374ac110c4036c77c09ab_000000000741,26.407309
687,11dd74426e8374ac110c4036c77c09ab_000000000742,21.220159
688,11dd74426e8374ac110c4036c77c09ab_000000000743,13.439434
689,11dd74426e8374ac110c4036c77c09ab_000000000744,-10.845859
690,11dd74426e8374ac110c4036c77c09ab_000000000745,-94.076039
691,11dd74426e8374ac110c4036c77c09ab_000000000746,6.130268
692,11dd74426e8374ac110c4036c77c09ab_000000000747,-32.729148
693,11dd74426e8374ac110c4036c77c09ab_000000000748,-25.508400
694,11dd74426e8374ac110c4036c77c09ab_000000000749,24.167403
695,11dd74426e8374ac110c4036c77c09ab_000000000750,2.475685
696,11dd74426e8374ac110c4036c77c09ab_000000000751,4.008252
697,11dd74426e8374ac110c4036c77c09ab_000000000752,70.498084
698,11dd74426e8374ac110c4036c77c09ab_000000000753,-0.589449
699,11dd74426e8374ac110c4036c77c09ab_000000000754,137.868067
700,11dd74426e8374ac110c4036c77c09ab_000000000755,-661.436175
701,11dd74426e8374ac110c4036c77c09ab_000000000756,542.548362
702,11dd74426e8374ac110c4036c77c09ab_000000000757,-491.307811
703,11dd74426e8374ac110c4036c77c09ab_000000000758,-12.166428
704,11dd74426e8374ac110c4036c77c09ab_000000000759,35.351506
705,11dd74426e8374ac110c4036c77c09ab_000000000760,-12.625538
706,11dd74426e8374ac110c4036c77c09ab_000000000761,28.020086
707,11dd74426e8374ac110c4036c77c09ab_000000000762,72.525108
708,11dd74426e8374ac110c4036c77c09ab_000000000763,-115.695839
709,11dd74426e8374ac110c4036c77c09ab_000000000764,-57.847920
710,11dd74426e8374ac110c4036c77c09ab_000000000765,-21.348637
711,11dd74426e8374ac110c4036c77c09ab_000000000766,25.939742
712,11dd74426e8374ac110c4036c77c09ab_000000000767,533.088054
713,11dd74426e8374ac110c4036c77c09ab_000000000768,13.056380
714,11dd74426e8374ac110c4036c77c09ab_000000000769,-532.026787
715,11dd74426e8374ac110c4036c77c09ab_000000000770,-25.136298
716,11dd74426e8374ac110c4036c77c09ab_000000000771,473.720949
717,11dd74426e8374ac110c4036c77c09ab_000000000772,33.471810
718,11dd74426e8374ac110c4036c77c09ab_000000000773,18.718288
719,11dd74426e8374ac110c4036c77c09ab_000000000774,174.921090
720,11dd74426e8374ac110c4036c77c09ab_000000000775,175.380201
721,11dd74426e8374ac110c4036c77c09ab_000000000776,61.520803
722,11dd74426e8374ac110c4036c77c09ab_000000000777,-9.411765
723,11dd74426e8374ac110c4036c77c09ab_000000000778,60.602582
724,11dd74426e8374ac110c4036c77c09ab_000000000779,47.288379
725,11dd74426e8374ac110c4036c77c09ab_000000000780,5.968436
726,11dd74426e8374ac110c4036c77c09ab_000000000781,-5.738881
727,11dd74426e8374ac110c4036c77c09ab_000000000782,-11.018651
728,11dd74426e8374ac110c4036c77c09ab_000000000783,-7.460545
729,11dd74426e8374ac110c4036c77c09ab_000000000784,-10.903874
730,11dd74426e8374ac110c4036c77c09ab_000000000785,502.863906
731,11dd74426e8374ac110c4036c77c09ab_000000000786,0.949555
732,11dd74426e8374ac110c4036c77c09ab_000000000787,-574.746029
733,11dd74426e8374ac110c4036c77c09ab_000000000788,27.087518
734,11dd74426e8374ac110c4036c77c09ab_000000000789,468.370677
735,11dd74426e8374ac110c4036c77c09ab_000000000790,-72.403561
736,11dd74426e8374ac110c4036c77c09ab_000000000791,-141.246291
737,11dd74426e8374ac110c4036c77c09ab_000000000792,-133.887240
738,11dd74426e8374ac110c4036c77c09ab_000000000793,-32.284866
739,11dd74426e8374ac110c4036c77c09ab_000000000794,105.946325
740,11dd74426e8374ac110c4036c77c09ab_000000000795,-28.187519
741,11dd74426e8374ac110c4036c77c09ab_000000000796,70.707674
742,11dd74426e8374ac110c4036c77c09ab_000000000797,-909.653424
743,11dd74426e8374ac110c4036c77c09ab_000000000798,-210.682493
744,11dd74426e8374ac110c4036c77c09ab_000000000799,92.924749
745,11dd74426e8374ac110c4036c77c09ab_000000000800,-568.341478
746,11dd74426e8374ac110c4036c77c09ab_000000000801,367.428087
747,11dd74426e8374ac110c4036c77c09ab_000000000802,10.610080
748,11dd74426e8374ac110c4036c77c09ab_000000000803,-586.703877
749,11dd74426e8374ac110c4036c77c09ab_000000000804,-29.842181
750,11dd74426e8374ac110c4036c77c09ab_000000000805,571.316374
751,11dd74426e8374ac110c4036c77c09ab_000000000806,-34.159451
752,11dd74426e8374ac110c4036c77c09ab_000000000807,201.930901
753,11dd74426e8374ac110c4036c77c09ab_000000000808,-369.851632
754,11dd74426e8374ac110c4036c77c09ab_000000000809,-24.213650
755,11dd74426e8374ac110c4036c77c09ab_000000000810,-51.513353
756,11dd74426e8374ac110c4036c77c09ab_000000000811,-10.919881
757,11dd74426e8374ac110c4036c77c09ab_000000000812,-429.641107
758,11dd74426e8374ac110c4036c77c09ab_000000000813,-136.448918
759,11dd74426e8374ac110c4036c77c09ab_000000000814,855.533723
760,11dd74426e8374ac110c4036c77c09ab_000000000815,-472.433535
761,11dd74426e8374ac110c4036c77c09ab_000000000816,524.269904
762,11dd74426e8374ac110c4036c77c09ab_000000000817,-32.199948
763,11dd74426e8374ac110c4036c77c09ab_000000000818,78.338279
764,11dd74426e8374ac110c4036c77c09ab_000000000819,-8.783383
765,11dd74426e8374ac110c4036c77c09ab_000000000820,106.326001
766,11dd74426e8374ac110c4036c77c09ab_000000000821,-527.304202
767,11dd74426e8374ac110c4036c77c09ab_000000000822,-57.290599
768,11dd74426e8374ac110c4036c77c09ab_000000000823,572.512123
769,11dd74426e8374ac110c4036c77c09ab_000000000824,-16.854599
770,11dd74426e8374ac110c4036c77c09ab_000000000825,-70.029674
771,11dd74426e8374ac110c4036c77c09ab_000000000826,-2341.569750
772,11dd74426e8374ac110c4036c77c09ab_000000000827,2301.688444
773,11dd74426e8374ac110c4036c77c09ab_000000000828,-540.771513
774,11dd74426e8374ac110c4036c77c09ab_000000000829,-558.977900
775,11dd74426e8374ac110c4036c77c09ab_000000000830,-464.571364
776,11dd74426e8374ac110c4036c77c09ab_000000000831,363.796615
777,11dd74426e8374ac110c4036c77c09ab_000000000832,285.340746
778,11dd74426e8374ac110c4036c77c09ab_000000000833,-176.072453
779,11dd74426e8374ac110c4036c77c09ab_000000000834,0.000000
780,11dd74426e8374ac110c4036c77c09ab_000000000835,-47.747489
781,11dd74426e8374ac110c4036c77c09ab_000000000836,-441.308535
782,11dd74426e8374ac110c4036c77c09ab_000000000837,775.564120
783,11dd74426e8374ac110c4036c77c09ab_000000000838,-57.685460
784,11dd74426e8374ac110c4036c77c09ab_000000000839,16.854599
785,11dd74426e8374ac110c4036c77c09ab_000000000840,-4.747774
786,11dd74426e8374ac110c4036c77c09ab_000000000841,18.041543
787,11dd74426e8374ac110c4036c77c09ab_000000000842,51.015977
788,11dd74426e8374ac110c4036c77c09ab_000000000843,-1.178898
789,11dd74426e8374ac110c4036c77c09ab_000000000844,59.416446
790,11dd74426e8374ac110c4036c77c09ab_000000000845,159.470511
791,11dd74426e8374ac110c4036c77c09ab_000000000846,-98.403608
792,11dd74426e8374ac110c4036c77c09ab_000000000847,70.629127
793,11dd74426e8374ac110c4036c77c09ab_000000000848,-95.385980
794,11dd74426e8374ac110c4036c77c09ab_000000000849,1227.611499
795,11dd74426e8374ac110c4036c77c09ab_000000000850,-74.540059
796,11dd74426e8374ac110c4036c77c09ab_000000000851,-4.985163
797,11dd74426e8374ac110c4036c77c09ab_000000000852,4.154303
798,11dd74426e8374ac110c4036c77c09ab_000000000853,-1.305638
799,11dd74426e8374ac110c4036c77c09ab_000000000854,102.825858
800,11dd74426e8374ac110c4036c77c09ab_000000000855,-92.974226
801,11dd74426e8374ac110c4036c77c09ab_000000000856,-16.854599
802,11dd74426e8374ac110c4036c77c09ab_000000000857,2.848665
803,11dd74426e8374ac110c4036c77c09ab_000000000858,-439.508364
804,11dd74426e8374ac110c4036c77c09ab_000000000859,-101.993366
805,11dd74426e8374ac110c4036c77c09ab_000000000860,-8.034433
806,11dd74426e8374ac110c4036c77c09ab_000000000861,444.610348
807,11dd74426e8374ac110c4036c77c09ab_000000000862,-21.839763
808,11dd74426e8374ac110c4036c77c09ab_000000000863,-1927.642286
809,11dd74426e8374ac110c4036c77c09ab_000000000864,-23.945862
810,11dd74426e8374ac110c4036c77c09ab_000000000865,1730.045121
811,11dd74426e8374ac110c4036c77c09ab_000000000866,-1500.347949
812,11dd74426e8374ac110c4036c77c09ab_000000000867,1352.573468
813,11dd74426e8374ac110c4036c77c09ab_000000000868,9.910979
814,11dd74426e8374ac110c4036c77c09ab_000000000869,-52.700297
815,11dd74426e8374ac110c4036c77c09ab_000000000870,23.813056
816,11dd74426e8374ac110c4036c77c09ab_000000000871,-10.459941
817,11dd74426e8374ac110c4036c77c09ab_000000000872,-173.353116
818,11dd74426e8374ac110c4036c77c09ab_000000000873,37.507418
819,11dd74426e8374ac110c4036c77c09ab_000000000874,-76.439169
820,11dd74426e8374ac110c4036c77c09ab_000000000875,-100.652819
821,11dd74426e8374ac110c4036c77c09ab_000000000876,-3.323442
822,11dd74426e8374ac110c4036c77c09ab_000000000877,-42.729970
823,11dd74426e8374ac110c4036c77c09ab_000000000878,-19.228487
824,11dd74426e8374ac110c4036c77c09ab_000000000879,-13.293769
825,11dd74426e8374ac110c4036c77c09ab_000000000880,1.661721
826,11dd74426e8374ac110c4036c77c09ab_000000000881,60.153410
827,11dd74426e8374ac110c4036c77c09ab_000000000882,-1190.484103
828,11dd74426e8374ac110c4036c77c09ab_000000000883,-6.218767
829,11dd74426e8374ac110c4036c77c09ab_000000000884,1091.920381
830,11dd74426e8374ac110c4036c77c09ab_000000000891,1513.768546
