frame_id,frame_name,nm_per_pixel,area_nm2
290,11dd74426e8374ac110c4036c77c09ab_000000000296,0.398252,10135.130849
291,11dd74426e8374ac110c4036c77c09ab_000000000297,0.398252,9667.248216
292,11dd74426e8374ac110c4036c77c09ab_000000000298,0.390658,9299.046166
293,11dd74426e8374ac110c4036c77c09ab_000000000299,0.390658,9290.805036
294,11dd74426e8374ac110c4036c77c09ab_000000000300,0.383342,9033.357825
295,11dd74426e8374ac110c4036c77c09ab_000000000301,0.383342,9053.049229
296,11dd74426e8374ac110c4036c77c09ab_000000000302,0.383342,9032.476120
297,11dd74426e8374ac110c4036c77c09ab_000000000303,0.383342,9035.121234
298,11dd74426e8374ac110c4036c77c09ab_000000000304,0.376288,8691.823009
299,11dd74426e8374ac110c4036c77c09ab_000000000305,0.376288,8678.230088
300,11dd74426e8374ac110c4036c77c09ab_000000000306,0.376288,8754.973451
301,11dd74426e8374ac110c4036c77c09ab_000000000307,0.383342,9031.006613
302,11dd74426e8374ac110c4036c77c09ab_000000000308,0.383342,9019.838354
303,11dd74426e8374ac110c4036c77c09ab_000000000309,0.384829,9111.292114
304,11dd74426e8374ac110c4036c77c09ab_000000000310,0.383342,9016.605437
305,11dd74426e8374ac110c4036c77c09ab_000000000311,0.383342,9019.838354
306,11dd74426e8374ac110c4036c77c09ab_000000000312,0.376288,8678.230088
307,11dd74426e8374ac110c4036c77c09ab_000000000313,0.390658,9325.600916
308,11dd74426e8374ac110c4036c77c09ab_000000000314,0.390658,9350.934758
309,11dd74426e8374ac110c4036c77c09ab_000000000315,0.390658,9349.713850
310,11dd74426e8374ac110c4036c77c09ab_000000000316,0.390658,9328.347959
311,11dd74426e8374ac110c4036c77c09ab_000000000317,0.398252,9696.114195
312,11dd74426e8374ac110c4036c77c09ab_000000000318,0.390658,9346.051126
313,11dd74426e8374ac110c4036c77c09ab_000000000319,0.390658,0.610454
313,11dd74426e8374ac110c4036c77c09ab_000000000319,0.390658,9363.754292
314,11dd74426e8374ac110c4036c77c09ab_000000000320,0.390658,2.203357
314,11dd74426e8374ac110c4036c77c09ab_000000000320,0.390658,9328.653186
315,11dd74426e8374ac110c4036c77c09ab_000000000321,0.390658,1.888592
315,11dd74426e8374ac110c4036c77c09ab_000000000321,0.390658,9382.983594
316,11dd74426e8374ac110c4036c77c09ab_000000000322,0.390658,2.365509
316,11dd74426e8374ac110c4036c77c09ab_000000000322,0.390658,9361.922930
317,11dd74426e8374ac110c4036c77c09ab_000000000323,0.390658,9363.754292
318,11dd74426e8374ac110c4036c77c09ab_000000000324,0.390658,0.457841
318,11dd74426e8374ac110c4036c77c09ab_000000000324,0.390658,9377.794735
319,11dd74426e8374ac110c4036c77c09ab_000000000325,0.390658,9446.165586
320,11dd74426e8374ac110c4036c77c09ab_000000000326,0.390658,9444.028997
321,11dd74426e8374ac110c4036c77c09ab_000000000327,0.383342,9121.822190
322,11dd74426e8374ac110c4036c77c09ab_000000000328,0.383342,9265.980896
323,11dd74426e8374ac110c4036c77c09ab_000000000329,0.383342,9264.070536
324,11dd74426e8374ac110c4036c77c09ab_000000000330,0.390658,9572.834796
325,11dd74426e8374ac110c4036c77c09ab_000000000331,0.390658,9568.256391
326,11dd74426e8374ac110c4036c77c09ab_000000000332,0.383342,9118.589273
327,11dd74426e8374ac110c4036c77c09ab_000000000333,0.390658,9479.740557
328,11dd74426e8374ac110c4036c77c09ab_000000000334,0.390658,9555.436856
329,11dd74426e8374ac110c4036c77c09ab_000000000335,0.390658,9554.063335
330,11dd74426e8374ac110c4036c77c09ab_000000000336,0.392232,9759.538462
331,11dd74426e8374ac110c4036c77c09ab_000000000337,0.390658,9661.198016
332,11dd74426e8374ac110c4036c77c09ab_000000000338,0.390658,9662.113697
334,11dd74426e8374ac110c4036c77c09ab_000000000374,0.383342,16447.759001
