frame_id,frame_name,nm_per_pixel,area_nm2
53,11dd74426e8374ac110c4036c77c09ab_000000000059,0.390658,224.036627
53,11dd74426e8374ac110c4036c77c09ab_000000000059,0.390658,214.803510
54,11dd74426e8374ac110c4036c77c09ab_000000000060,0.390658,212.438001
54,11dd74426e8374ac110c4036c77c09ab_000000000060,0.390658,219.267455
55,11dd74426e8374ac110c4036c77c09ab_000000000061,0.390658,210.454025
55,11dd74426e8374ac110c4036c77c09ab_000000000061,0.390658,214.193056
56,11dd74426e8374ac110c4036c77c09ab_000000000062,0.390658,198.244945
56,11dd74426e8374ac110c4036c77c09ab_000000000062,0.390658,217.970240
57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,197.252957
57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,219.305609
58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,192.674552
58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,209.614651
59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,190.309042
59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,209.385731
60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,192.293018
60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,203.014117
61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,195.879435
61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,206.791301
62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,196.032049
62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,206.486074
63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,197.939718
63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,206.714994
64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,199.389546
64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,205.303319
65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,194.353300
65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,209.843571
66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,193.819153
66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,209.538344
67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,197.575312
67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,199.595885
68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,201.322557
68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,200.881705
69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,199.706098
69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,199.779574
70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,217.932087
70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,222.968333
71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,219.992369
71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,225.104922
72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,226.707364
72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,228.309805
73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,226.936284
73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,231.743609
74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,213.299045
74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,217.340191
75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,219.030125
75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,213.482733
76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,218.662748
76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,215.319618
77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,220.720059
77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,215.797208
78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,222.630419
78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,215.503306
79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,208.155768
79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,193.644379
80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,207.714916
80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,194.452608
81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,192.578986
81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,181.116826
82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,194.268920
82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,182.329170
83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,193.460691
83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,184.570169
84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,195.664952
84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,177.773696
85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,195.811903
85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,173.916238
86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,189.168142
86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,164.247788
87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,186.336283
87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,164.707965
88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,193.240265
88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,172.556943
89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,193.019838
89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,173.842763
90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,175.385746
90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,170.646583
91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,179.573843
91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,182.696547
92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,178.986040
92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,183.614989
93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,172.961058
93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,183.027186
94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,175.018369
94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,181.080088
95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,180.672566
95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,175.787611
96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,182.300885
96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,175.539823
97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,200.076307
97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,189.355208
98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,199.847386
98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,195.726822
99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,193.534166
99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,190.154298
100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,214.956124
100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,201.030141
101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,214.116749
101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,200.305227
102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,202.747043
102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,201.220908
103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,198.550172
103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,201.793209
104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,181.484203
104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,195.113887
105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,206.333461
105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,201.640595
106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,206.180847
106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,202.365509
107,11dd74426e8374ac110c4036c77c09ab_000000000113,0.383342,201.910360
107,11dd74426e8374ac110c4036c77c09ab_000000000113,0.383342,189.346069
108,11dd74426e8374ac110c4036c77c09ab_000000000114,0.383342,210.213079
108,11dd74426e8374ac110c4036c77c09ab_000000000114,0.383342,187.435709
109,11dd74426e8374ac110c4036c77c09ab_000000000115,0.376288,193.628319
109,11dd74426e8374ac110c4036c77c09ab_000000000115,0.376288,176.991150
110,11dd74426e8374ac110c4036c77c09ab_000000000116,0.376288,194.194690
110,11dd74426e8374ac110c4036c77c09ab_000000000116,0.376288,179.823009
111,11dd74426e8374ac110c4036c77c09ab_000000000117,0.383342,204.849375
111,11dd74426e8374ac110c4036c77c09ab_000000000117,0.383342,175.459221
112,11dd74426e8374ac110c4036c77c09ab_000000000118,0.383342,206.612785
112,11dd74426e8374ac110c4036c77c09ab_000000000118,0.383342,176.928729
113,11dd74426e8374ac110c4036c77c09ab_000000000119,0.383342,214.915503
113,11dd74426e8374ac110c4036c77c09ab_000000000119,0.383342,187.656135
114,11dd74426e8374ac110c4036c77c09ab_000000000120,0.383342,237.692873
114,11dd74426e8374ac110c4036c77c09ab_000000000120,0.383342,193.681117
115,11dd74426e8374ac110c4036c77c09ab_000000000121,0.383342,223.218222
115,11dd74426e8374ac110c4036c77c09ab_000000000121,0.383342,180.382072
116,11dd74426e8374ac110c4036c77c09ab_000000000122,0.383342,213.372520
116,11dd74426e8374ac110c4036c77c09ab_000000000122,0.383342,184.643644
117,11dd74426e8374ac110c4036c77c09ab_000000000123,0.383342,213.152094
117,11dd74426e8374ac110c4036c77c09ab_000000000123,0.383342,184.349743
118,11dd74426e8374ac110c4036c77c09ab_000000000124,0.376288,194.761062
118,11dd74426e8374ac110c4036c77c09ab_000000000124,0.376288,174.230088
119,11dd74426e8374ac110c4036c77c09ab_000000000125,0.376288,195.469027
119,11dd74426e8374ac110c4036c77c09ab_000000000125,0.376288,174.584071
120,11dd74426e8374ac110c4036c77c09ab_000000000126,0.376288,199.433628
120,11dd74426e8374ac110c4036c77c09ab_000000000126,0.376288,173.946903
121,11dd74426e8374ac110c4036c77c09ab_000000000127,0.383342,218.148420
121,11dd74426e8374ac110c4036c77c09ab_000000000127,0.383342,188.096988
122,11dd74426e8374ac110c4036c77c09ab_000000000128,0.383342,216.678913
122,11dd74426e8374ac110c4036c77c09ab_000000000128,0.383342,190.301249
123,11dd74426e8374ac110c4036c77c09ab_000000000129,0.383342,235.782513
123,11dd74426e8374ac110c4036c77c09ab_000000000129,0.383342,194.048494
124,11dd74426e8374ac110c4036c77c09ab_000000000130,0.383342,234.239530
124,11dd74426e8374ac110c4036c77c09ab_000000000130,0.383342,191.917708
125,11dd74426e8374ac110c4036c77c09ab_000000000131,0.383342,238.868479
125,11dd74426e8374ac110c4036c77c09ab_000000000131,0.383342,190.448200
126,11dd74426e8374ac110c4036c77c09ab_000000000132,0.383342,238.427627
126,11dd74426e8374ac110c4036c77c09ab_000000000132,0.383342,190.154298
127,11dd74426e8374ac110c4036c77c09ab_000000000133,0.383342,218.148420
127,11dd74426e8374ac110c4036c77c09ab_000000000133,0.383342,193.717855
128,11dd74426e8374ac110c4036c77c09ab_000000000134,0.383342,236.884644
128,11dd74426e8374ac110c4036c77c09ab_000000000134,0.383342,207.127112
129,11dd74426e8374ac110c4036c77c09ab_000000000135,0.383342,250.918442
129,11dd74426e8374ac110c4036c77c09ab_000000000135,0.383342,206.355621
130,11dd74426e8374ac110c4036c77c09ab_000000000136,0.383342,264.952241
130,11dd74426e8374ac110c4036c77c09ab_000000000136,0.383342,203.894195
131,11dd74426e8374ac110c4036c77c09ab_000000000137,0.383342,264.952241
131,11dd74426e8374ac110c4036c77c09ab_000000000137,0.383342,204.114622
132,11dd74426e8374ac110c4036c77c09ab_000000000138,0.376288,264.920354
132,11dd74426e8374ac110c4036c77c09ab_000000000138,0.376288,202.619469
133,11dd74426e8374ac110c4036c77c09ab_000000000139,0.376288,263.787611
133,11dd74426e8374ac110c4036c77c09ab_000000000139,0.376288,200.707965
134,11dd74426e8374ac110c4036c77c09ab_000000000140,0.383342,278.104335
134,11dd74426e8374ac110c4036c77c09ab_000000000140,0.383342,201.542983
135,11dd74426e8374ac110c4036c77c09ab_000000000141,0.383342,288.905217
135,11dd74426e8374ac110c4036c77c09ab_000000000141,0.383342,194.158707
136,11dd74426e8374ac110c4036c77c09ab_000000000142,0.383342,289.052168
136,11dd74426e8374ac110c4036c77c09ab_000000000142,0.383342,194.085231
137,11dd74426e8374ac110c4036c77c09ab_000000000143,0.390658,297.214804
137,11dd74426e8374ac110c4036c77c09ab_000000000143,0.390658,202.518123
138,11dd74426e8374ac110c4036c77c09ab_000000000144,0.390658,297.443724
138,11dd74426e8374ac110c4036c77c09ab_000000000144,0.390658,203.510111
139,11dd74426e8374ac110c4036c77c09ab_000000000145,0.390658,308.966043
139,11dd74426e8374ac110c4036c77c09ab_000000000145,0.390658,201.373522
140,11dd74426e8374ac110c4036c77c09ab_000000000146,0.390658,310.492179
140,11dd74426e8374ac110c4036c77c09ab_000000000146,0.390658,199.771080
141,11dd74426e8374ac110c4036c77c09ab_000000000147,0.390658,321.709271
141,11dd74426e8374ac110c4036c77c09ab_000000000147,0.390658,208.164823
142,11dd74426e8374ac110c4036c77c09ab_000000000148,0.390658,320.793590
142,11dd74426e8374ac110c4036c77c09ab_000000000148,0.390658,207.478062
143,11dd74426e8374ac110c4036c77c09ab_000000000149,0.383342,300.661278
143,11dd74426e8374ac110c4036c77c09ab_000000000149,0.383342,202.534901
144,11dd74426e8374ac110c4036c77c09ab_000000000150,0.390658,326.898130
144,11dd74426e8374ac110c4036c77c09ab_000000000150,0.390658,198.779092
145,11dd74426e8374ac110c4036c77c09ab_000000000151,0.390658,327.279664
145,11dd74426e8374ac110c4036c77c09ab_000000000151,0.390658,200.457841
146,11dd74426e8374ac110c4036c77c09ab_000000000152,0.390658,299.656620
146,11dd74426e8374ac110c4036c77c09ab_000000000152,0.390658,194.849294
147,11dd74426e8374ac110c4036c77c09ab_000000000153,0.390658,298.740939
147,11dd74426e8374ac110c4036c77c09ab_000000000153,0.390658,196.413583
148,11dd74426e8374ac110c4036c77c09ab_000000000154,0.390658,291.186570
148,11dd74426e8374ac110c4036c77c09ab_000000000154,0.390658,191.377337
149,11dd74426e8374ac110c4036c77c09ab_000000000155,0.390658,292.331171
149,11dd74426e8374ac110c4036c77c09ab_000000000155,0.390658,192.750858
150,11dd74426e8374ac110c4036c77c09ab_000000000156,0.390658,301.335368
150,11dd74426e8374ac110c4036c77c09ab_000000000156,0.390658,187.638306
151,11dd74426e8374ac110c4036c77c09ab_000000000157,0.390658,281.342999
151,11dd74426e8374ac110c4036c77c09ab_000000000157,0.390658,190.232736
152,11dd74426e8374ac110c4036c77c09ab_000000000158,0.388955,282.072617
152,11dd74426e8374ac110c4036c77c09ab_000000000158,0.388955,181.089259
153,11dd74426e8374ac110c4036c77c09ab_000000000159,0.390658,282.258680
153,11dd74426e8374ac110c4036c77c09ab_000000000159,0.390658,179.893171
154,11dd74426e8374ac110c4036c77c09ab_000000000160,0.383342,274.504041
154,11dd74426e8374ac110c4036c77c09ab_000000000160,0.383342,175.349008
155,11dd74426e8374ac110c4036c77c09ab_000000000161,0.383342,276.340926
155,11dd74426e8374ac110c4036c77c09ab_000000000161,0.383342,185.011021
156,11dd74426e8374ac110c4036c77c09ab_000000000162,0.383342,274.797943
156,11dd74426e8374ac110c4036c77c09ab_000000000162,0.383342,183.468038
157,11dd74426e8374ac110c4036c77c09ab_000000000163,0.376288,290.831858
157,11dd74426e8374ac110c4036c77c09ab_000000000163,0.376288,176.212389
158,11dd74426e8374ac110c4036c77c09ab_000000000164,0.383342,310.653931
158,11dd74426e8374ac110c4036c77c09ab_000000000164,0.383342,182.549596
159,11dd74426e8374ac110c4036c77c09ab_000000000165,0.383342,312.858193
159,11dd74426e8374ac110c4036c77c09ab_000000000165,0.383342,177.810434
160,11dd74426e8374ac110c4036c77c09ab_000000000166,0.383342,314.401176
160,11dd74426e8374ac110c4036c77c09ab_000000000166,0.383342,174.430566
161,11dd74426e8374ac110c4036c77c09ab_000000000167,0.383342,314.915503
161,11dd74426e8374ac110c4036c77c09ab_000000000167,0.383342,173.181484
162,11dd74426e8374ac110c4036c77c09ab_000000000168,0.390658,261.884777
162,11dd74426e8374ac110c4036c77c09ab_000000000168,0.390658,178.786723
163,11dd74426e8374ac110c4036c77c09ab_000000000169,0.398252,274.781919
163,11dd74426e8374ac110c4036c77c09ab_000000000169,0.398252,184.655036
164,11dd74426e8374ac110c4036c77c09ab_000000000170,0.390658,17.054559
164,11dd74426e8374ac110c4036c77c09ab_000000000170,0.390658,215.490271
164,11dd74426e8374ac110c4036c77c09ab_000000000170,0.390658,167.760397
165,11dd74426e8374ac110c4036c77c09ab_000000000171,0.390658,172.987409
165,11dd74426e8374ac110c4036c77c09ab_000000000171,0.390658,187.561999
166,11dd74426e8374ac110c4036c77c09ab_000000000172,0.390658,176.421213
166,11dd74426e8374ac110c4036c77c09ab_000000000172,0.390658,186.722625
167,11dd74426e8374ac110c4036c77c09ab_000000000173,0.390658,187.485692
167,11dd74426e8374ac110c4036c77c09ab_000000000173,0.390658,189.927509
168,11dd74426e8374ac110c4036c77c09ab_000000000174,0.390658,188.821061
168,11dd74426e8374ac110c4036c77c09ab_000000000174,0.390658,188.172453
169,11dd74426e8374ac110c4036c77c09ab_000000000175,0.390658,248.531095
169,11dd74426e8374ac110c4036c77c09ab_000000000175,0.390658,190.537963
170,11dd74426e8374ac110c4036c77c09ab_000000000176,0.390658,246.318199
170,11dd74426e8374ac110c4036c77c09ab_000000000176,0.390658,185.806944
171,11dd74426e8374ac110c4036c77c09ab_000000000177,0.390658,232.125143
171,11dd74426e8374ac110c4036c77c09ab_000000000177,0.390658,188.096147
172,11dd74426e8374ac110c4036c77c09ab_000000000178,0.390658,232.354063
172,11dd74426e8374ac110c4036c77c09ab_000000000178,0.390658,188.973674
173,11dd74426e8374ac110c4036c77c09ab_000000000179,0.390658,232.811904
173,11dd74426e8374ac110c4036c77c09ab_000000000179,0.390658,192.293018
174,11dd74426e8374ac110c4036c77c09ab_000000000180,0.383342,209.882439
174,11dd74426e8374ac110c4036c77c09ab_000000000180,0.383342,189.052168
175,11dd74426e8374ac110c4036c77c09ab_000000000181,0.383342,209.882439
175,11dd74426e8374ac110c4036c77c09ab_000000000181,0.383342,189.860397
176,11dd74426e8374ac110c4036c77c09ab_000000000182,0.381732,201.020036
176,11dd74426e8374ac110c4036c77c09ab_000000000182,0.381732,189.726776
177,11dd74426e8374ac110c4036c77c09ab_000000000183,0.381732,200.947177
177,11dd74426e8374ac110c4036c77c09ab_000000000183,0.381732,192.495446
178,11dd74426e8374ac110c4036c77c09ab_000000000184,0.376288,193.132743
178,11dd74426e8374ac110c4036c77c09ab_000000000184,0.376288,185.274336
179,11dd74426e8374ac110c4036c77c09ab_000000000185,0.376288,192.849558
179,11dd74426e8374ac110c4036c77c09ab_000000000185,0.376288,183.504425
180,11dd74426e8374ac110c4036c77c09ab_000000000186,0.376288,187.044248
180,11dd74426e8374ac110c4036c77c09ab_000000000186,0.376288,190.796460
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,188.905217
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,200.036738
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,188.243938
