frame_id,frame_name,nm_per_pixel,cx_nm,cy_nm
304,11dd74426e8374ac110c4036c77c09ab_000000000310,0.383342,291.736400,154.692520
305,11dd74426e8374ac110c4036c77c09ab_000000000311,0.383342,272.635863,189.218427
305,11dd74426e8374ac110c4036c77c09ab_000000000311,0.383342,288.430243,155.317229
306,11dd74426e8374ac110c4036c77c09ab_000000000312,0.376288,268.367752,186.132717
306,11dd74426e8374ac110c4036c77c09ab_000000000312,0.376288,285.598515,152.721141
307,11dd74426e8374ac110c4036c77c09ab_000000000313,0.390658,278.741031,192.859230
307,11dd74426e8374ac110c4036c77c09ab_000000000313,0.390658,296.019460,157.464476
308,11dd74426e8374ac110c4036c77c09ab_000000000314,0.390658,278.829611,193.359319
308,11dd74426e8374ac110c4036c77c09ab_000000000314,0.390658,296.528049,156.910392
309,11dd74426e8374ac110c4036c77c09ab_000000000315,0.390658,279.294280,191.317629
309,11dd74426e8374ac110c4036c77c09ab_000000000315,0.390658,296.610310,156.759699
310,11dd74426e8374ac110c4036c77c09ab_000000000316,0.390658,279.466266,193.105501
310,11dd74426e8374ac110c4036c77c09ab_000000000316,0.390658,297.180155,156.481334
311,11dd74426e8374ac110c4036c77c09ab_000000000317,0.398252,285.385944,197.269171
311,11dd74426e8374ac110c4036c77c09ab_000000000317,0.398252,304.104519,159.977730
312,11dd74426e8374ac110c4036c77c09ab_000000000318,0.390658,278.211173,191.571960
312,11dd74426e8374ac110c4036c77c09ab_000000000318,0.390658,294.600607,156.256987
313,11dd74426e8374ac110c4036c77c09ab_000000000319,0.390658,277.918752,191.487171
313,11dd74426e8374ac110c4036c77c09ab_000000000319,0.390658,295.025528,156.733590
314,11dd74426e8374ac110c4036c77c09ab_000000000320,0.390658,278.413416,191.591118
314,11dd74426e8374ac110c4036c77c09ab_000000000320,0.390658,295.440316,156.608743
315,11dd74426e8374ac110c4036c77c09ab_000000000321,0.390658,279.360685,189.524058
315,11dd74426e8374ac110c4036c77c09ab_000000000321,0.390658,295.616165,156.759568
316,11dd74426e8374ac110c4036c77c09ab_000000000322,0.390658,278.346630,190.024743
316,11dd74426e8374ac110c4036c77c09ab_000000000322,0.390658,295.709704,157.165629
317,11dd74426e8374ac110c4036c77c09ab_000000000323,0.390658,277.226135,189.434083
317,11dd74426e8374ac110c4036c77c09ab_000000000323,0.390658,294.725596,156.048746
318,11dd74426e8374ac110c4036c77c09ab_000000000324,0.390658,277.666102,188.924135
318,11dd74426e8374ac110c4036c77c09ab_000000000324,0.390658,294.547244,155.867199
319,11dd74426e8374ac110c4036c77c09ab_000000000325,0.390658,277.928766,187.847668
319,11dd74426e8374ac110c4036c77c09ab_000000000325,0.390658,296.353297,156.702330
320,11dd74426e8374ac110c4036c77c09ab_000000000326,0.390658,279.470653,188.089314
320,11dd74426e8374ac110c4036c77c09ab_000000000326,0.390658,297.762279,156.614347
321,11dd74426e8374ac110c4036c77c09ab_000000000327,0.383342,274.893727,184.952254
321,11dd74426e8374ac110c4036c77c09ab_000000000327,0.383342,289.986164,154.613168
322,11dd74426e8374ac110c4036c77c09ab_000000000328,0.383342,274.394007,180.275026
322,11dd74426e8374ac110c4036c77c09ab_000000000328,0.383342,288.888433,153.335008
323,11dd74426e8374ac110c4036c77c09ab_000000000329,0.383342,273.496510,179.180254
323,11dd74426e8374ac110c4036c77c09ab_000000000329,0.383342,289.088199,153.978820
324,11dd74426e8374ac110c4036c77c09ab_000000000330,0.390658,279.154555,181.458563
324,11dd74426e8374ac110c4036c77c09ab_000000000330,0.390658,284.146291,156.470974
324,11dd74426e8374ac110c4036c77c09ab_000000000330,0.390658,296.436179,156.854550
325,11dd74426e8374ac110c4036c77c09ab_000000000331,0.390658,280.255378,181.970729
325,11dd74426e8374ac110c4036c77c09ab_000000000331,0.390658,284.718305,156.838384
325,11dd74426e8374ac110c4036c77c09ab_000000000331,0.390658,297.121761,156.838407
326,11dd74426e8374ac110c4036c77c09ab_000000000332,0.383342,271.798333,176.791693
326,11dd74426e8374ac110c4036c77c09ab_000000000332,0.383342,294.231817,154.142590
327,11dd74426e8374ac110c4036c77c09ab_000000000333,0.390658,277.432170,181.608565
327,11dd74426e8374ac110c4036c77c09ab_000000000333,0.390658,300.180118,157.579558
328,11dd74426e8374ac110c4036c77c09ab_000000000334,0.390658,278.691889,180.652545
328,11dd74426e8374ac110c4036c77c09ab_000000000334,0.390658,300.353081,156.347236
329,11dd74426e8374ac110c4036c77c09ab_000000000335,0.390658,278.323310,180.570296
329,11dd74426e8374ac110c4036c77c09ab_000000000335,0.390658,299.865522,156.834259
330,11dd74426e8374ac110c4036c77c09ab_000000000336,0.392232,279.475212,182.055695
330,11dd74426e8374ac110c4036c77c09ab_000000000336,0.392232,301.969795,158.260574
331,11dd74426e8374ac110c4036c77c09ab_000000000337,0.390658,281.270316,181.239354
331,11dd74426e8374ac110c4036c77c09ab_000000000337,0.390658,302.690447,158.876270
332,11dd74426e8374ac110c4036c77c09ab_000000000338,0.390658,279.638800,180.838289
332,11dd74426e8374ac110c4036c77c09ab_000000000338,0.390658,302.528762,159.022636
334,11dd74426e8374ac110c4036c77c09ab_000000000374,0.383342,283.069942,126.974530
335,11dd74426e8374ac110c4036c77c09ab_000000000375,0.383342,283.778553,127.143868
336,11dd74426e8374ac110c4036c77c09ab_000000000376,0.383342,280.915611,124.217905
337,11dd74426e8374ac110c4036c77c09ab_000000000377,0.383342,282.512126,122.543313
338,11dd74426e8374ac110c4036c77c09ab_000000000378,0.376288,269.726216,122.493639
339,11dd74426e8374ac110c4036c77c09ab_000000000379,0.376288,271.746951,122.972876
340,11dd74426e8374ac110c4036c77c09ab_000000000380,0.383342,273.729219,123.285406
341,11dd74426e8374ac110c4036c77c09ab_000000000381,0.383342,272.459050,123.612874
342,11dd74426e8374ac110c4036c77c09ab_000000000382,0.383342,281.049607,124.058652
343,11dd74426e8374ac110c4036c77c09ab_000000000383,0.383342,279.369867,123.225696
344,11dd74426e8374ac110c4036c77c09ab_000000000384,0.383342,280.169470,125.805179
345,11dd74426e8374ac110c4036c77c09ab_000000000385,0.383342,281.424994,124.547597
346,11dd74426e8374ac110c4036c77c09ab_000000000386,0.383342,279.646845,125.264842
347,11dd74426e8374ac110c4036c77c09ab_000000000387,0.390658,282.350610,124.790055
348,11dd74426e8374ac110c4036c77c09ab_000000000388,0.390658,281.923948,126.677774
349,11dd74426e8374ac110c4036c77c09ab_000000000389,0.390658,281.029111,126.726618
350,11dd74426e8374ac110c4036c77c09ab_000000000390,0.383342,276.833669,120.831952
351,11dd74426e8374ac110c4036c77c09ab_000000000391,0.390658,282.666135,123.879327
352,11dd74426e8374ac110c4036c77c09ab_000000000392,0.390658,278.787789,124.435187
353,11dd74426e8374ac110c4036c77c09ab_000000000393,0.390658,279.004434,125.030294
354,11dd74426e8374ac110c4036c77c09ab_000000000394,0.343351,247.841292,110.953464
355,11dd74426e8374ac110c4036c77c09ab_000000000395,0.337676,242.875570,109.327389
356,11dd74426e8374ac110c4036c77c09ab_000000000396,0.337676,244.838971,108.557096
357,11dd74426e8374ac110c4036c77c09ab_000000000397,0.343351,248.973466,110.417418
358,11dd74426e8374ac110c4036c77c09ab_000000000398,0.343351,246.630469,110.933628
359,11dd74426e8374ac110c4036c77c09ab_000000000399,0.343351,245.997794,111.430821
360,11dd74426e8374ac110c4036c77c09ab_000000000400,0.343351,244.097000,111.091263
361,11dd74426e8374ac110c4036c77c09ab_000000000401,0.343351,243.977737,111.037604
362,11dd74426e8374ac110c4036c77c09ab_000000000402,0.343351,242.796274,112.705582
363,11dd74426e8374ac110c4036c77c09ab_000000000403,0.337676,239.261217,108.605355
364,11dd74426e8374ac110c4036c77c09ab_000000000404,0.337676,236.539817,107.666266
365,11dd74426e8374ac110c4036c77c09ab_000000000405,0.337676,236.904822,109.034365
366,11dd74426e8374ac110c4036c77c09ab_000000000406,0.338788,234.172116,109.859994
367,11dd74426e8374ac110c4036c77c09ab_000000000407,0.338788,236.958994,109.584708
368,11dd74426e8374ac110c4036c77c09ab_000000000408,0.338788,235.166583,108.201752
369,11dd74426e8374ac110c4036c77c09ab_000000000409,0.338788,233.860601,107.722271
370,11dd74426e8374ac110c4036c77c09ab_000000000410,0.333241,228.995806,107.079808
371,11dd74426e8374ac110c4036c77c09ab_000000000411,0.333241,229.947182,107.602947
372,11dd74426e8374ac110c4036c77c09ab_000000000412,0.339814,235.313177,109.522596
373,11dd74426e8374ac110c4036c77c09ab_000000000413,0.350446,242.760798,113.263886
374,11dd74426e8374ac110c4036c77c09ab_000000000414,0.338788,236.109376,107.774338
375,11dd74426e8374ac110c4036c77c09ab_000000000415,0.344520,237.441396,112.172527
376,11dd74426e8374ac110c4036c77c09ab_000000000416,0.344520,236.986164,113.226864
377,11dd74426e8374ac110c4036c77c09ab_000000000417,0.344520,239.604721,112.630777
378,11dd74426e8374ac110c4036c77c09ab_000000000418,0.344520,241.179498,111.421055
379,11dd74426e8374ac110c4036c77c09ab_000000000419,0.338788,237.355226,109.567421
380,11dd74426e8374ac110c4036c77c09ab_000000000420,0.338788,235.208642,110.874333
381,11dd74426e8374ac110c4036c77c09ab_000000000421,0.338788,235.071278,110.765866
382,11dd74426e8374ac110c4036c77c09ab_000000000422,0.344520,242.888453,112.055371
383,11dd74426e8374ac110c4036c77c09ab_000000000423,0.350446,247.022811,114.420985
384,11dd74426e8374ac110c4036c77c09ab_000000000424,0.338788,240.289704,109.785729
385,11dd74426e8374ac110c4036c77c09ab_000000000425,0.333241,239.830871,107.748242
386,11dd74426e8374ac110c4036c77c09ab_000000000426,0.350446,253.336871,114.979273
387,11dd74426e8374ac110c4036c77c09ab_000000000427,0.350446,253.953531,115.263968
388,11dd74426e8374ac110c4036c77c09ab_000000000428,0.350446,255.286035,114.444075
389,11dd74426e8374ac110c4036c77c09ab_000000000429,0.338788,245.771278,110.717873
390,11dd74426e8374ac110c4036c77c09ab_000000000430,0.338788,245.535983,111.575111
391,11dd74426e8374ac110c4036c77c09ab_000000000431,0.338788,244.187735,109.972731
392,11dd74426e8374ac110c4036c77c09ab_000000000432,0.338788,246.212919,109.651394
393,11dd74426e8374ac110c4036c77c09ab_000000000433,0.344520,253.158839,112.844031
394,11dd74426e8374ac110c4036c77c09ab_000000000434,0.344520,251.325967,112.538076
395,11dd74426e8374ac110c4036c77c09ab_000000000435,0.344520,251.686658,113.390514
396,11dd74426e8374ac110c4036c77c09ab_000000000436,0.338788,248.806416,111.370677
397,11dd74426e8374ac110c4036c77c09ab_000000000437,0.338788,247.501593,110.687807
398,11dd74426e8374ac110c4036c77c09ab_000000000438,0.344520,254.921205,114.444125
399,11dd74426e8374ac110c4036c77c09ab_000000000439,0.344520,252.557379,114.509722
400,11dd74426e8374ac110c4036c77c09ab_000000000440,0.338788,249.132136,114.268679
401,11dd74426e8374ac110c4036c77c09ab_000000000441,0.338788,252.023542,112.353017
402,11dd74426e8374ac110c4036c77c09ab_000000000442,0.338788,250.605899,111.063940
403,11dd74426e8374ac110c4036c77c09ab_000000000443,0.338788,252.219755,114.064215
404,11dd74426e8374ac110c4036c77c09ab_000000000444,0.338788,252.157411,113.697894
405,11dd74426e8374ac110c4036c77c09ab_000000000445,0.344520,254.936198,114.023284
406,11dd74426e8374ac110c4036c77c09ab_000000000446,0.344520,255.199131,114.113862
407,11dd74426e8374ac110c4036c77c09ab_000000000447,0.344520,256.463326,115.725006
408,11dd74426e8374ac110c4036c77c09ab_000000000448,0.344520,256.079546,115.659210
409,11dd74426e8374ac110c4036c77c09ab_000000000449,0.344520,258.025885,115.015967
410,11dd74426e8374ac110c4036c77c09ab_000000000450,0.344520,257.715703,116.055143
411,11dd74426e8374ac110c4036c77c09ab_000000000451,0.338788,253.041686,112.849021
412,11dd74426e8374ac110c4036c77c09ab_000000000452,0.338788,253.656960,114.255476
413,11dd74426e8374ac110c4036c77c09ab_000000000453,0.338788,253.714631,114.328325
414,11dd74426e8374ac110c4036c77c09ab_000000000454,0.338788,255.351357,115.085978
415,11dd74426e8374ac110c4036c77c09ab_000000000455,0.338788,252.615202,114.448599
416,11dd74426e8374ac110c4036c77c09ab_000000000456,0.338788,256.319253,114.470000
417,11dd74426e8374ac110c4036c77c09ab_000000000457,0.344520,258.710594,116.892494
418,11dd74426e8374ac110c4036c77c09ab_000000000458,0.338788,255.313454,114.430723
419,11dd74426e8374ac110c4036c77c09ab_000000000459,0.338788,256.708806,113.943973
420,11dd74426e8374ac110c4036c77c09ab_000000000460,0.344520,261.267014,117.342122
421,11dd74426e8374ac110c4036c77c09ab_000000000461,0.344520,259.695413,115.974438
422,11dd74426e8374ac110c4036c77c09ab_000000000462,0.344520,258.810960,116.923405
423,11dd74426e8374ac110c4036c77c09ab_000000000463,0.344520,261.731983,118.673217
424,11dd74426e8374ac110c4036c77c09ab_000000000464,0.344520,263.667135,116.782497
425,11dd74426e8374ac110c4036c77c09ab_000000000465,0.344520,263.119632,117.642883
426,11dd74426e8374ac110c4036c77c09ab_000000000466,0.344520,264.449539,118.665574
427,11dd74426e8374ac110c4036c77c09ab_000000000467,0.344520,261.934418,119.990203
428,11dd74426e8374ac110c4036c77c09ab_000000000468,0.344520,260.726157,119.284381
429,11dd74426e8374ac110c4036c77c09ab_000000000469,0.344520,260.191923,120.052277
430,11dd74426e8374ac110c4036c77c09ab_000000000470,0.338788,258.519682,117.733496
431,11dd74426e8374ac110c4036c77c09ab_000000000471,0.327869,248.887079,111.910861
432,11dd74426e8374ac110c4036c77c09ab_000000000472,0.344520,262.229165,118.227164
433,11dd74426e8374ac110c4036c77c09ab_000000000473,0.338788,260.584505,118.158192
434,11dd74426e8374ac110c4036c77c09ab_000000000474,0.333241,254.284783,117.661535
435,11dd74426e8374ac110c4036c77c09ab_000000000475,0.344520,265.365071,121.617917
436,11dd74426e8374ac110c4036c77c09ab_000000000476,0.344520,266.561746,121.154810
437,11dd74426e8374ac110c4036c77c09ab_000000000477,0.344520,267.803630,125.830250
438,11dd74426e8374ac110c4036c77c09ab_000000000478,0.344520,269.425699,121.773723
439,11dd74426e8374ac110c4036c77c09ab_000000000479,0.344520,269.340599,122.341622
440,11dd74426e8374ac110c4036c77c09ab_000000000480,0.337676,262.813768,121.743505
441,11dd74426e8374ac110c4036c77c09ab_000000000481,0.337676,263.960432,120.433970
442,11dd74426e8374ac110c4036c77c09ab_000000000482,0.337676,264.376797,121.420029
443,11dd74426e8374ac110c4036c77c09ab_000000000483,0.337676,264.181764,120.275973
444,11dd74426e8374ac110c4036c77c09ab_000000000484,0.338788,266.387292,122.155106
445,11dd74426e8374ac110c4036c77c09ab_000000000485,0.343351,268.756331,124.647553
446,11dd74426e8374ac110c4036c77c09ab_000000000486,0.343351,269.384103,122.635323
447,11dd74426e8374ac110c4036c77c09ab_000000000487,0.343351,269.868994,123.720711
448,11dd74426e8374ac110c4036c77c09ab_000000000488,0.343351,269.388651,123.685473
449,11dd74426e8374ac110c4036c77c09ab_000000000489,0.344520,271.006552,125.396729
450,11dd74426e8374ac110c4036c77c09ab_000000000490,0.344520,268.808657,124.718096
451,11dd74426e8374ac110c4036c77c09ab_000000000491,0.344520,269.996142,124.250374
452,11dd74426e8374ac110c4036c77c09ab_000000000492,0.344520,270.473075,125.520604
453,11dd74426e8374ac110c4036c77c09ab_000000000493,0.337676,269.725738,119.694304
454,11dd74426e8374ac110c4036c77c09ab_000000000494,0.338788,269.367323,121.986756
455,11dd74426e8374ac110c4036c77c09ab_000000000495,0.338788,268.341694,123.069518
456,11dd74426e8374ac110c4036c77c09ab_000000000496,0.344520,274.615858,125.274693
457,11dd74426e8374ac110c4036c77c09ab_000000000497,0.344520,274.367288,125.253718
458,11dd74426e8374ac110c4036c77c09ab_000000000498,0.344520,273.770812,125.548550
459,11dd74426e8374ac110c4036c77c09ab_000000000499,0.344520,275.537362,125.276660
460,11dd74426e8374ac110c4036c77c09ab_000000000500,0.344520,276.483637,123.847964
460,11dd74426e8374ac110c4036c77c09ab_000000000500,0.344520,280.325785,132.207432
461,11dd74426e8374ac110c4036c77c09ab_000000000501,0.344520,278.953906,124.611433
461,11dd74426e8374ac110c4036c77c09ab_000000000501,0.344520,281.492305,134.092895
462,11dd74426e8374ac110c4036c77c09ab_000000000502,0.344520,275.626394,123.606080
462,11dd74426e8374ac110c4036c77c09ab_000000000502,0.344520,278.891769,133.172327
463,11dd74426e8374ac110c4036c77c09ab_000000000503,0.344520,279.808773,123.009593
464,11dd74426e8374ac110c4036c77c09ab_000000000504,0.344520,278.219634,123.997503
465,11dd74426e8374ac110c4036c77c09ab_000000000505,0.338788,272.934900,122.545972
466,11dd74426e8374ac110c4036c77c09ab_000000000506,0.344520,277.369036,123.845282
467,11dd74426e8374ac110c4036c77c09ab_000000000507,0.333241,270.463436,118.803012
468,11dd74426e8374ac110c4036c77c09ab_000000000508,0.338788,274.978424,123.354906
469,11dd74426e8374ac110c4036c77c09ab_000000000509,0.338788,275.463944,122.921867
470,11dd74426e8374ac110c4036c77c09ab_000000000510,0.338788,275.877070,121.127150
471,11dd74426e8374ac110c4036c77c09ab_000000000511,0.338788,275.265435,121.501195
472,11dd74426e8374ac110c4036c77c09ab_000000000512,0.333241,271.457788,119.357017
473,11dd74426e8374ac110c4036c77c09ab_000000000513,0.333241,272.797809,118.384275
474,11dd74426e8374ac110c4036c77c09ab_000000000514,0.338788,271.924489,119.968241
475,11dd74426e8374ac110c4036c77c09ab_000000000515,0.338788,272.374091,120.940748
476,11dd74426e8374ac110c4036c77c09ab_000000000516,0.344520,273.605785,122.924725
477,11dd74426e8374ac110c4036c77c09ab_000000000517,0.338788,273.925459,122.730430
478,11dd74426e8374ac110c4036c77c09ab_000000000518,0.338788,272.308004,124.380214
479,11dd74426e8374ac110c4036c77c09ab_000000000519,0.345599,280.189228,123.458593
480,11dd74426e8374ac110c4036c77c09ab_000000000520,0.345599,279.091913,122.443628
481,11dd74426e8374ac110c4036c77c09ab_000000000521,0.344520,279.848242,123.759941
482,11dd74426e8374ac110c4036c77c09ab_000000000522,0.344520,278.659663,123.310754
483,11dd74426e8374ac110c4036c77c09ab_000000000523,0.351581,283.628946,123.995586
484,11dd74426e8374ac110c4036c77c09ab_000000000524,0.350446,283.123563,125.715789
485,11dd74426e8374ac110c4036c77c09ab_000000000525,0.350446,284.061130,125.129192
486,11dd74426e8374ac110c4036c77c09ab_000000000526,0.344520,278.637121,123.252959
487,11dd74426e8374ac110c4036c77c09ab_000000000527,0.344520,279.709332,123.553889
488,11dd74426e8374ac110c4036c77c09ab_000000000528,0.344520,280.274056,125.551241
489,11dd74426e8374ac110c4036c77c09ab_000000000529,0.344520,281.926005,124.322499
490,11dd74426e8374ac110c4036c77c09ab_000000000530,0.345599,280.586886,125.010434
491,11dd74426e8374ac110c4036c77c09ab_000000000531,0.344520,280.977522,124.098605
492,11dd74426e8374ac110c4036c77c09ab_000000000532,0.344520,281.130416,123.993886
493,11dd74426e8374ac110c4036c77c09ab_000000000533,0.345599,282.600447,124.678620
494,11dd74426e8374ac110c4036c77c09ab_000000000534,0.345599,282.935246,125.245355
495,11dd74426e8374ac110c4036c77c09ab_000000000535,0.327869,267.933290,120.043075
496,11dd74426e8374ac110c4036c77c09ab_000000000536,0.345599,284.322641,125.311916
497,11dd74426e8374ac110c4036c77c09ab_000000000537,0.345599,283.989909,125.473652
498,11dd74426e8374ac110c4036c77c09ab_000000000538,0.338788,278.589776,123.495857
499,11dd74426e8374ac110c4036c77c09ab_000000000539,0.338788,276.188088,123.251774
500,11dd74426e8374ac110c4036c77c09ab_000000000540,0.344520,286.989009,126.607345
501,11dd74426e8374ac110c4036c77c09ab_000000000541,0.338788,282.162853,124.958733
502,11dd74426e8374ac110c4036c77c09ab_000000000542,0.338788,280.842417,123.215298
503,11dd74426e8374ac110c4036c77c09ab_000000000543,0.338788,283.120265,122.984170
504,11dd74426e8374ac110c4036c77c09ab_000000000553,0.345599,295.840406,125.013388
505,11dd74426e8374ac110c4036c77c09ab_000000000554,0.338788,289.045548,123.017079
506,11dd74426e8374ac110c4036c77c09ab_000000000555,0.333241,286.339926,120.327003
507,11dd74426e8374ac110c4036c77c09ab_000000000556,0.345599,298.577164,127.234943
508,11dd74426e8374ac110c4036c77c09ab_000000000557,0.345599,298.695267,127.536804
509,11dd74426e8374ac110c4036c77c09ab_000000000558,0.345599,297.926529,128.640120
510,11dd74426e8374ac110c4036c77c09ab_000000000559,0.345599,298.330178,127.638170
511,11dd74426e8374ac110c4036c77c09ab_000000000560,0.345599,296.780846,127.300144
512,11dd74426e8374ac110c4036c77c09ab_000000000561,0.351581,302.126898,129.415353
513,11dd74426e8374ac110c4036c77c09ab_000000000562,0.344520,293.521125,126.405624
514,11dd74426e8374ac110c4036c77c09ab_000000000563,0.345599,299.453395,126.355705
515,11dd74426e8374ac110c4036c77c09ab_000000000564,0.345599,297.784758,123.334404
516,11dd74426e8374ac110c4036c77c09ab_000000000565,0.345599,295.985277,124.832604
517,11dd74426e8374ac110c4036c77c09ab_000000000566,0.345599,296.493508,124.170779
518,11dd74426e8374ac110c4036c77c09ab_000000000567,0.345599,293.751751,125.676489
519,11dd74426e8374ac110c4036c77c09ab_000000000568,0.351581,300.940590,127.151319
520,11dd74426e8374ac110c4036c77c09ab_000000000569,0.351581,299.876770,127.798968
521,11dd74426e8374ac110c4036c77c09ab_000000000570,0.351581,298.606687,128.009533
522,11dd74426e8374ac110c4036c77c09ab_000000000571,0.351581,299.051120,126.449745
523,11dd74426e8374ac110c4036c77c09ab_000000000572,0.345599,294.913465,126.762381
524,11dd74426e8374ac110c4036c77c09ab_000000000573,0.345599,294.760894,125.833711
525,11dd74426e8374ac110c4036c77c09ab_000000000574,0.344520,293.109232,125.911301
526,11dd74426e8374ac110c4036c77c09ab_000000000575,0.338788,288.843172,121.317026
527,11dd74426e8374ac110c4036c77c09ab_000000000576,0.338788,289.826225,123.581960
528,11dd74426e8374ac110c4036c77c09ab_000000000577,0.338788,288.995011,120.906723
529,11dd74426e8374ac110c4036c77c09ab_000000000578,0.338788,288.627542,122.513032
530,11dd74426e8374ac110c4036c77c09ab_000000000579,0.338788,289.610202,122.668458
531,11dd74426e8374ac110c4036c77c09ab_000000000580,0.338788,291.601205,121.456582
532,11dd74426e8374ac110c4036c77c09ab_000000000581,0.338788,287.707309,120.401383
533,11dd74426e8374ac110c4036c77c09ab_000000000582,0.338788,290.919285,123.427330
534,11dd74426e8374ac110c4036c77c09ab_000000000583,0.338788,288.933680,121.978071
535,11dd74426e8374ac110c4036c77c09ab_000000000584,0.338788,291.636502,123.512286
536,11dd74426e8374ac110c4036c77c09ab_000000000585,0.339814,291.531190,121.660352
538,11dd74426e8374ac110c4036c77c09ab_000000000593,0.339814,286.486249,130.507272
539,11dd74426e8374ac110c4036c77c09ab_000000000594,0.339814,287.100316,127.971050
540,11dd74426e8374ac110c4036c77c09ab_000000000595,0.344520,292.632845,132.090338
541,11dd74426e8374ac110c4036c77c09ab_000000000596,0.344520,290.994312,134.392153
542,11dd74426e8374ac110c4036c77c09ab_000000000597,0.338788,285.772902,130.503654
543,11dd74426e8374ac110c4036c77c09ab_000000000598,0.333241,281.354108,126.659697
544,11dd74426e8374ac110c4036c77c09ab_000000000599,0.333241,276.184015,131.365350
545,11dd74426e8374ac110c4036c77c09ab_000000000600,0.339814,281.495980,127.324607
546,11dd74426e8374ac110c4036c77c09ab_000000000601,0.339814,280.723704,129.833275
547,11dd74426e8374ac110c4036c77c09ab_000000000602,0.345599,282.779279,131.903355
548,11dd74426e8374ac110c4036c77c09ab_000000000603,0.345599,284.047326,132.668202
549,11dd74426e8374ac110c4036c77c09ab_000000000604,0.343351,279.735468,134.436089
550,11dd74426e8374ac110c4036c77c09ab_000000000605,0.322665,262.229344,124.755891
551,11dd74426e8374ac110c4036c77c09ab_000000000606,0.322665,262.184107,125.030374
552,11dd74426e8374ac110c4036c77c09ab_000000000607,0.307984,251.032793,119.956339
553,11dd74426e8374ac110c4036c77c09ab_000000000608,0.307984,249.660512,120.142005
554,11dd74426e8374ac110c4036c77c09ab_000000000609,0.333241,272.857424,128.340453
555,11dd74426e8374ac110c4036c77c09ab_000000000610,0.322665,264.867143,124.787637
556,11dd74426e8374ac110c4036c77c09ab_000000000611,0.344520,282.484884,132.833053
557,11dd74426e8374ac110c4036c77c09ab_000000000612,0.339814,275.277744,132.744798
558,11dd74426e8374ac110c4036c77c09ab_000000000613,0.338788,277.710113,131.151010
559,11dd74426e8374ac110c4036c77c09ab_000000000614,0.338788,276.041997,130.272743
560,11dd74426e8374ac110c4036c77c09ab_000000000615,0.338788,275.220977,129.690409
561,11dd74426e8374ac110c4036c77c09ab_000000000616,0.339814,275.847840,133.355307
562,11dd74426e8374ac110c4036c77c09ab_000000000617,0.339814,274.868096,132.388827
563,11dd74426e8374ac110c4036c77c09ab_000000000618,0.338788,273.556356,132.147535
564,11dd74426e8374ac110c4036c77c09ab_000000000619,0.338788,273.438244,133.351760
565,11dd74426e8374ac110c4036c77c09ab_000000000620,0.337676,272.371891,134.704944
566,11dd74426e8374ac110c4036c77c09ab_000000000621,0.338788,274.661224,132.637304
567,11dd74426e8374ac110c4036c77c09ab_000000000622,0.338788,274.130791,133.149085
568,11dd74426e8374ac110c4036c77c09ab_000000000623,0.338788,272.367268,132.259269
569,11dd74426e8374ac110c4036c77c09ab_000000000624,0.338788,272.760129,132.267261
570,11dd74426e8374ac110c4036c77c09ab_000000000625,0.338788,262.667029,146.625727
570,11dd74426e8374ac110c4036c77c09ab_000000000625,0.338788,288.920963,113.510706
571,11dd74426e8374ac110c4036c77c09ab_000000000626,0.338788,260.796434,148.514260
571,11dd74426e8374ac110c4036c77c09ab_000000000626,0.338788,287.428941,110.397922
572,11dd74426e8374ac110c4036c77c09ab_000000000627,0.338788,261.096224,145.380043
572,11dd74426e8374ac110c4036c77c09ab_000000000627,0.338788,289.328526,110.496236
573,11dd74426e8374ac110c4036c77c09ab_000000000628,0.344520,266.192076,148.421701
573,11dd74426e8374ac110c4036c77c09ab_000000000628,0.344520,294.048777,116.911976
574,11dd74426e8374ac110c4036c77c09ab_000000000629,0.344520,263.895728,148.985384
574,11dd74426e8374ac110c4036c77c09ab_000000000629,0.344520,294.062172,113.189782
575,11dd74426e8374ac110c4036c77c09ab_000000000630,0.344520,264.902921,150.991516
575,11dd74426e8374ac110c4036c77c09ab_000000000630,0.344520,294.764040,113.751352
576,11dd74426e8374ac110c4036c77c09ab_000000000631,0.344520,263.720714,153.344859
576,11dd74426e8374ac110c4036c77c09ab_000000000631,0.344520,293.820499,113.959570
577,11dd74426e8374ac110c4036c77c09ab_000000000632,0.344520,263.003096,150.626882
577,11dd74426e8374ac110c4036c77c09ab_000000000632,0.344520,294.256028,113.108078
578,11dd74426e8374ac110c4036c77c09ab_000000000633,0.344520,262.605354,151.060434
578,11dd74426e8374ac110c4036c77c09ab_000000000633,0.344520,294.958001,114.019583
579,11dd74426e8374ac110c4036c77c09ab_000000000634,0.344520,264.022863,151.041436
579,11dd74426e8374ac110c4036c77c09ab_000000000634,0.344520,294.523629,112.803510
580,11dd74426e8374ac110c4036c77c09ab_000000000635,0.344520,263.230575,150.474251
580,11dd74426e8374ac110c4036c77c09ab_000000000635,0.344520,294.429298,111.482782
581,11dd74426e8374ac110c4036c77c09ab_000000000636,0.344520,261.308965,149.184739
581,11dd74426e8374ac110c4036c77c09ab_000000000636,0.344520,292.949210,110.032059
582,11dd74426e8374ac110c4036c77c09ab_000000000637,0.344520,260.334555,150.053789
582,11dd74426e8374ac110c4036c77c09ab_000000000637,0.344520,291.718722,111.895422
583,11dd74426e8374ac110c4036c77c09ab_000000000638,0.344520,259.938075,151.584018
