instance_id,frame_id,frame_name,speed_nm_per_s
76,1109,11dd74426e8374ac110c4036c77c09ab_000000001181,29.467788
76,1119,11dd74426e8374ac110c4036c77c09ab_000000001191,36.272650
76,1129,11dd74426e8374ac110c4036c77c09ab_000000001201,42.494257
76,1131,11dd74426e8374ac110c4036c77c09ab_000000001203,61.459197
77,1109,11dd74426e8374ac110c4036c77c09ab_000000001181,68.081896
77,1119,11dd74426e8374ac110c4036c77c09ab_000000001191,49.741708
77,1129,11dd74426e8374ac110c4036c77c09ab_000000001201,72.421157
77,1131,11dd74426e8374ac110c4036c77c09ab_000000001203,114.828057
78,1109,11dd74426e8374ac110c4036c77c09ab_000000001181,54.047080
78,1119,11dd74426e8374ac110c4036c77c09ab_000000001191,55.193833
78,1129,11dd74426e8374ac110c4036c77c09ab_000000001201,40.355468
78,1131,11dd74426e8374ac110c4036c77c09ab_000000001203,73.606223
79,1109,11dd74426e8374ac110c4036c77c09ab_000000001181,53.762211
79,1119,11dd74426e8374ac110c4036c77c09ab_000000001191,51.504344
79,1129,11dd74426e8374ac110c4036c77c09ab_000000001201,28.553645
79,1131,11dd74426e8374ac110c4036c77c09ab_000000001203,96.910886
80,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,71.455912
80,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,58.689302
80,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,50.197392
81,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,144.008269
81,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,109.945297
81,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,40.601613
82,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,102.628207
82,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,68.458495
82,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,70.487284
83,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,90.452328
83,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,47.110568
83,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,116.675279
84,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,67.883257
84,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,54.726135
84,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,56.774129
