instance_id,frame_id,frame_name,speed_nm_per_s
84,419,11dd74426e8374ac110c4036c77c09ab_000000000459,109.696770
84,429,11dd74426e8374ac110c4036c77c09ab_000000000469,91.536254
84,439,11dd74426e8374ac110c4036c77c09ab_000000000479,170.834667
84,449,11dd74426e8374ac110c4036c77c09ab_000000000489,67.489343
84,459,11dd74426e8374ac110c4036c77c09ab_000000000499,71.982014
85,469,11dd74426e8374ac110c4036c77c09ab_000000000509,128.467473
85,477,11dd74426e8374ac110c4036c77c09ab_000000000517,84.704564
86,469,11dd74426e8374ac110c4036c77c09ab_000000000509,173.082629
86,477,11dd74426e8374ac110c4036c77c09ab_000000000517,154.597080
91,489,11dd74426e8374ac110c4036c77c09ab_000000000529,66.227303
91,499,11dd74426e8374ac110c4036c77c09ab_000000000539,141.332882
91,503,11dd74426e8374ac110c4036c77c09ab_000000000543,115.676351
92,489,11dd74426e8374ac110c4036c77c09ab_000000000529,76.823953
92,499,11dd74426e8374ac110c4036c77c09ab_000000000539,260.203857
92,503,11dd74426e8374ac110c4036c77c09ab_000000000543,196.538941
93,509,11dd74426e8374ac110c4036c77c09ab_000000000558,294.710063
93,519,11dd74426e8374ac110c4036c77c09ab_000000000568,124.624108
93,529,11dd74426e8374ac110c4036c77c09ab_000000000578,77.064785
93,531,11dd74426e8374ac110c4036c77c09ab_000000000580,45.787162
94,509,11dd74426e8374ac110c4036c77c09ab_000000000558,163.726754
94,519,11dd74426e8374ac110c4036c77c09ab_000000000568,86.982251
94,529,11dd74426e8374ac110c4036c77c09ab_000000000578,53.500847
94,531,11dd74426e8374ac110c4036c77c09ab_000000000580,27.300350
95,509,11dd74426e8374ac110c4036c77c09ab_000000000558,245.535065
95,519,11dd74426e8374ac110c4036c77c09ab_000000000568,116.382328
95,529,11dd74426e8374ac110c4036c77c09ab_000000000578,92.265107
95,531,11dd74426e8374ac110c4036c77c09ab_000000000580,45.322337
96,509,11dd74426e8374ac110c4036c77c09ab_000000000558,200.345249
96,519,11dd74426e8374ac110c4036c77c09ab_000000000568,135.859829
96,529,11dd74426e8374ac110c4036c77c09ab_000000000578,73.147282
96,531,11dd74426e8374ac110c4036c77c09ab_000000000580,105.691370
97,509,11dd74426e8374ac110c4036c77c09ab_000000000558,171.618870
97,519,11dd74426e8374ac110c4036c77c09ab_000000000568,106.714532
97,529,11dd74426e8374ac110c4036c77c09ab_000000000578,73.303733
97,531,11dd74426e8374ac110c4036c77c09ab_000000000580,30.201718
104,534,11dd74426e8374ac110c4036c77c09ab_000000000583,40.189975
105,534,11dd74426e8374ac110c4036c77c09ab_000000000583,23.427069
106,534,11dd74426e8374ac110c4036c77c09ab_000000000583,77.787271
107,534,11dd74426e8374ac110c4036c77c09ab_000000000583,28.388211
108,534,11dd74426e8374ac110c4036c77c09ab_000000000583,23.039778
115,539,11dd74426e8374ac110c4036c77c09ab_000000000594,60.253922
115,543,11dd74426e8374ac110c4036c77c09ab_000000000598,214.584112
116,539,11dd74426e8374ac110c4036c77c09ab_000000000594,28.555173
116,543,11dd74426e8374ac110c4036c77c09ab_000000000598,133.402407
