instance_id,frame_id,frame_name,speed_nm_per_s
14,62,11dd74426e8374ac110c4036c77c09ab_000000000068,45.688040
14,63,11dd74426e8374ac110c4036c77c09ab_000000000069,20.762272
14,64,11dd74426e8374ac110c4036c77c09ab_000000000070,27.071863
14,65,11dd74426e8374ac110c4036c77c09ab_000000000071,50.260043
14,66,11dd74426e8374ac110c4036c77c09ab_000000000072,21.595489
14,67,11dd74426e8374ac110c4036c77c09ab_000000000073,195.487360
14,68,11dd74426e8374ac110c4036c77c09ab_000000000074,127.664185
14,69,11dd74426e8374ac110c4036c77c09ab_000000000075,86.409014
14,70,11dd74426e8374ac110c4036c77c09ab_000000000076,242.971433
14,71,11dd74426e8374ac110c4036c77c09ab_000000000077,63.568182
14,72,11dd74426e8374ac110c4036c77c09ab_000000000078,18.453567
14,73,11dd74426e8374ac110c4036c77c09ab_000000000079,56.848504
14,74,11dd74426e8374ac110c4036c77c09ab_000000000080,203.826957
14,75,11dd74426e8374ac110c4036c77c09ab_000000000081,139.444592
14,76,11dd74426e8374ac110c4036c77c09ab_000000000082,31.852795
14,77,11dd74426e8374ac110c4036c77c09ab_000000000083,27.273993
14,78,11dd74426e8374ac110c4036c77c09ab_000000000084,20.256236
14,79,11dd74426e8374ac110c4036c77c09ab_000000000085,56.146911
14,80,11dd74426e8374ac110c4036c77c09ab_000000000086,33.478277
14,81,11dd74426e8374ac110c4036c77c09ab_000000000087,33.590532
14,82,11dd74426e8374ac110c4036c77c09ab_000000000088,63.240519
14,83,11dd74426e8374ac110c4036c77c09ab_000000000089,66.517393
14,84,11dd74426e8374ac110c4036c77c09ab_000000000090,25.043110
14,85,11dd74426e8374ac110c4036c77c09ab_000000000091,26.110885
14,86,11dd74426e8374ac110c4036c77c09ab_000000000092,105.442144
14,87,11dd74426e8374ac110c4036c77c09ab_000000000093,74.326740
14,88,11dd74426e8374ac110c4036c77c09ab_000000000094,248.233384
14,89,11dd74426e8374ac110c4036c77c09ab_000000000095,86.548440
14,90,11dd74426e8374ac110c4036c77c09ab_000000000096,115.932184
14,91,11dd74426e8374ac110c4036c77c09ab_000000000097,88.303835
14,92,11dd74426e8374ac110c4036c77c09ab_000000000098,46.502707
14,93,11dd74426e8374ac110c4036c77c09ab_000000000099,28.351088
14,94,11dd74426e8374ac110c4036c77c09ab_000000000100,29.163676
14,95,11dd74426e8374ac110c4036c77c09ab_000000000101,181.674486
14,96,11dd74426e8374ac110c4036c77c09ab_000000000102,24.398959
14,97,11dd74426e8374ac110c4036c77c09ab_000000000103,377.035824
14,98,11dd74426e8374ac110c4036c77c09ab_000000000104,57.040790
14,99,11dd74426e8374ac110c4036c77c09ab_000000000105,201.287872
14,100,11dd74426e8374ac110c4036c77c09ab_000000000106,135.214290
14,101,11dd74426e8374ac110c4036c77c09ab_000000000107,45.501229
14,102,11dd74426e8374ac110c4036c77c09ab_000000000108,104.172118
14,103,11dd74426e8374ac110c4036c77c09ab_000000000109,44.948694
14,104,11dd74426e8374ac110c4036c77c09ab_000000000110,239.330720
14,105,11dd74426e8374ac110c4036c77c09ab_000000000111,197.411236
14,106,11dd74426e8374ac110c4036c77c09ab_000000000112,23.170238
15,108,11dd74426e8374ac110c4036c77c09ab_000000000114,6.449773
15,109,11dd74426e8374ac110c4036c77c09ab_000000000115,190.573120
15,110,11dd74426e8374ac110c4036c77c09ab_000000000116,1.305534
15,111,11dd74426e8374ac110c4036c77c09ab_000000000117,235.482746
15,112,11dd74426e8374ac110c4036c77c09ab_000000000118,34.809453
15,113,11dd74426e8374ac110c4036c77c09ab_000000000119,31.816347
