frame_id,frame_name,nm_per_pixel,area_nm2
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,111.756062
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,259.955915
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,225.091844
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,625.275533
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,142.909625
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,225.128582
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,114.695077
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,260.396767
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,225.202057
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,595.297575
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,138.795004
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,221.160911
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,116.385011
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,258.927259
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,224.467303
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,595.811903
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,141.366642
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,212.931668
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,116.385011
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,250.698016
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,209.257899
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,604.702425
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,130.639236
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,204.035398
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,110.725664
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,242.265487
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,199.858407
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,583.292035
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,125.097345
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,208.698970
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,111.942007
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,245.097291
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,214.193056
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,619.000382
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,128.805799
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,203.012491
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,126.598090
